"","sector","code","description","region","nondis","estab","employ","wage","bea.comp.st","bea.earn.st","bea.empl.st","gdp.comp.st","us.comp.gdp.ratio","us.comp.out.ratio","st.output","st.gdp.est","gdp","taxsub.est","taxsub.st","surplus.est","surplus.st","check","output","jobs.1000output.ratio","earn.output.ratio","comp.output.ratio","valueadded.output.ratio","taxsub.output.ratio","surplus.output.ratio","Code","Description","st.total.dem","rpc"
"355",353,"624A00","Community food, housing, and other relief services, including rehabilitation services",34000,0,490,10030,293734965,378490365.991331,431395917.911251,11708.5895626557,375635654.362309,0.866167086236169,0.440720881739649,852320981.205997,433675742.626739,424394142.036174,5540652.98718265,20957673.0520174,51232405.6482987,35778021.8724455,0,852320981.205997,0.0137373006424042,0.506142553596234,0.44407022041835,0.4979276016832,0.0245889442054602,0.0419771690024821,"624A00","Community food, housing, and other relief services, including rehabilitation services",964698187.760201,0.883510503098262
"356",354,"624400","Child day care services",34000,0,2200,32290,754808101,972603293.587169,1108554215.11614,37693.9538363063,965267566.757356,0.702340459993521,0.43780604775607,2204783537.60697,1374358479.59871,1344944230.14443,17481660.9117413,66124865.5423923,382853819.967419,267365004.071373,0,2204783537.60697,0.0170964419832427,0.502795034617932,0.441133234622576,0.610011916001609,0.0299915453896045,0.121265874636186,"624400","Child day care services",1185933683.45096,0.929590939319217
"357",355,"711100","Performing arts companies",34000,0,239,2483,156542224,184717890.177434,279547028.382385,4997.46578428612,182090398.957171,0.437612856626941,0.239962374374969,758828959.879492,416099290.045312,414497690.536631,51756076.7436043,52940631.8175984,181352095.372022,179304559.812712,0,758828959.879492,0.00658576049216645,0.368392672344476,0.243424934924424,0.54623335751769,0.0697662248235832,0.236291139759857,"711100","Performing arts companies",884724371.831984,0.857700979015868
"358",356,"711200","Spectator sports",34000,0,161,2633,546505098,644869263.348218,975927594.728206,5299.36665727964,635696419.688964,0.665117276887872,0.525717838571106,1209196974.21107,955765910.432262,952087090.859187,93104912.5250241,95235829.3851187,225732605.101804,223183996.358721,0,1209196974.21107,0.00438255037872318,0.807087360903249,0.533303735538172,0.787371380481967,0.07875956640336,0.184572076442993,"711200","Spectator sports",730714991.825637,0.927101893730729
"359",357,"711A00","Promoters of performing arts and sports and agents for public figures",34000,0,260,2989,210115297,247933454.400424,375215743.031939,6015.8780625176,244406763.109067,0.402206473295828,0.187455306977219,1303813517.2069,607664916.743651,605325965.787996,68816190.7478718,70391205.1819674,293087979.489811,289778902.421908,0,1303813517.2069,0.00461406327141412,0.287783289619322,0.190160211662448,0.464273423920899,0.053988706400869,0.222254868965225,"711A00","Promoters of performing arts and sports and agents for public figures",624102537.073825,0.931816125175451
"360",358,"711500","Independent artists, writers, and performers",34000,0,417,1429,65023047,76726392.0739245,116115633.857471,2876.10898338496,75635009.3099538,0.327485380116959,0.185283218634198,408212950.247151,230956903.428609,230067931.801147,3336657.72436751,3413024.69586655,151400844.243176,149691469.936463,0,408212950.247151,0.00704560936061346,0.284448677552167,0.18795678095825,0.563597827217027,0.00836089274923823,0.366699463713321,"711500","Independent artists, writers, and performers",762605475.93938,0.535287200428653
"361",359,"712000","Museums, historical sites, zoos, and parks",34000,0,129,1795,47430590,60409000,61835000,3612.74711348916,55171408.9348443,0.820023373587846,0.37890378903789,145607963.105714,67280288.2355085,67021321.0150402,3929376.24182453,4019308.9194489,8132895.01214844,8041071.47019625,0,145607963.105714,0.0248114666013578,0.424667708283967,0.414874287858433,0.460286096896923,0.0276036339889654,0.0552241189196383,"712000","Museums, historical sites, zoos, and parks",346040487.78,0.42078302466816
"362",360,"713100","Amusement parks and arcades",34000,0,108,4404,82867618,120737935.531455,118694898.057324,8863.80963108983,118126166.00117,0.576968550484748,0.398432397126061,296477311.71769,204735883.614322,249911466.426952,59212884.6913705,72881702.7385297,46507525.2017052,81031813.8243457,0,296477311.71769,0.0298970925624491,0.400350695874994,0.407241737426519,0.842936226651035,0.245825565255829,0.273315395889401,"713100","Amusement parks and arcades",355671435.805499,0.833570767487273
"363",361,"713200","Gambling industries (except casino hotels)",34000,0,11,140,8444911,12304216.5865909,12096013.7921206,281.774148127288,12038055.1864192,0.316063783582553,0.175087646937513,68754451.8244365,38087423.5256219,46491527.0233884,5861561.26521842,7214655.52543139,25932793.1960205,45183682.8790911,0,68754451.8244365,0.00409826768522269,0.175930626616114,0.178958834811301,0.67619660676088,0.104933649152696,0.657174650951578,"713200","Gambling industries (except casino hotels)",2552408315.28184,0.0269370897331702
"364",362,"713900","Other amusement and recreation industries",34000,0,2335,40943,820660720,1195700847.88195,1175468088.15055,82404.8496198254,1169835778.81241,0.761338136293847,0.395439070024231,2958321186.47439,1536552187.58265,1875597006.54966,223346011.793279,274903641.736039,224287465.351545,390784503.296563,0,2958321186.47439,0.0278552748080854,0.397342957054448,0.404182227862467,0.634007225153576,0.0929255562218579,0.13209671251494,"713900","Other amusement and recreation industries",1791748796.82739,0.927050751523314
"365",363,"721000","Accommodation",34000,0,1366,57205,1900780072,2572315000,2655954000,62640.9668722024,2.518e+09,0.509066877286868,0.322176543197282,7815590716.23076,4946304920.52435,4.078e+09,629884991.69877,4.3e+08,1372140282.72538,1.13e+09,0,7815590716.23076,0.00801487298229613,0.339827672204525,0.329126113865972,0.52177757869679,0.0550182341440951,0.144582801355413,"721000","Accommodation",4282799461.93302,0.3
"366",364,"722110","Full-service restaurants",34000,0,6555,112018,2149017290,2819758353.06845,3157266624.96919,122662.631362475,2739749451.83084,0.769019645608629,0.401917608274404,6816694256.30218,3562652095.39934,3488380487.09837,486410270.314379,141661933.518071,319309096.011845,508723546.917842,0,6816694256.30218,0.0179944452179399,0.46316682342768,0.413654807894827,0.51174078753397,0.0207816176275035,0.0746290691338424,"722110","Full-service restaurants",7466339925.81076,0.8
"367",365,"722211","Limited-service restaurants",34000,0,6270,66369,994610588,1305043717.70937,1461249673.95371,72675.7858638441,1268013908.46797,0.600858051631038,0.331242761837963,3828050163.06517,2110338548.39081,2066343728.28167,256126354.425741,74594137.5157118,568638107.280591,905954758.137235,0,3828050163.06517,0.0189850662264184,0.381721662911456,0.340916043969603,0.539790138650409,0.0194861964546419,0.236662196038681,"722211","Limited-service restaurants",8642108338.23135,0.442953271730056
"368",366,"722A00","All other food and drinking places",34000,0,5122,59085,1145387139,1502879929.22217,1682765701.0771,64699.6159014786,1460236639.70118,0.705626888217523,0.254702835332606,5733099271.52684,2069417512.405,2026275784.61996,359648647.572273,104743928.966217,236832460.475784,377321694.944923,0,5733099271.52684,0.0112852774454484,0.293517628315713,0.262140922046502,0.35343462386625,0.0182700358053143,0.0658146104008478,"722A00","All other food and drinking places",2552553090.38954,0.8
"369",367,"811100","Automotive repair and maintenance",34000,0,4811,24301,941857124,1184037255.22365,2003528515.28972,52811.4446565183,1711985484.87142,0.707368815124477,0.408319827120475,4192756195.4181,2420216227.04721,2292120527.45074,198792508.464249,171927752.075733,471989191.409453,417357792.38263,0,4192756195.4181,0.0125958777937604,0.477854762334905,0.282400693013722,0.546685860235708,0.0410059025763572,0.0995425855762193,"811100","Automotive repair and maintenance",5418510746.63572,0.773783866355036
"370",368,"811200","Electronic and precision equipment repair and maintenance",34000,0,509,3020,195942260,246324978.386762,416810464.407881,6563.12756111622,356158377.364359,0.904245208300333,0.592629120166104,600980217.213311,393873668.442007,373026967.825813,12969969.8143143,11217212.2173617,22749149.788205,20116000.7622938,0,600980217.213311,0.0109207048304332,0.693551056207128,0.409872024621622,0.620697582285659,0.0186648609988775,0.0334719849108675,"811200","Electronic and precision equipment repair and maintenance",1309222573.15661,0.459035942043311
"371",369,"811300","Commercial and industrial machinery and equipment repair and maintenance",34000,0,419,3705,264037841,331930005.694598,561664110.276488,8051.78397812437,479933675.427387,0.702258286106818,0.53450754852624,897898779.447875,683414756.25449,647243404.9766,56521255.6123306,48882991.0996041,136190105.091461,120426489.927863,0,897898779.447875,0.00896736264980277,0.625531655830806,0.36967419189355,0.720842281770998,0.05444153864388,0.134120340381701,"811300","Commercial and industrial machinery and equipment repair and maintenance",2006699340.63596,0.447450577804701
"372",370,"811400","Personal and household goods repair and maintenance",34000,0,492,2015,77901034,97931760.6949946,165711910.025914,4379.04040915536,141598376.299456,0.302049780380673,0.201032937049308,704354114.195353,468791522.115987,443979615.923784,32762185.421023,28334714.0998415,277113485.019486,245038391.66702,0,704354114.195353,0.00621710063290811,0.235267895347245,0.139037678237843,0.630335802653729,0.0402279386586827,0.347890907043185,"811400","Personal and household goods repair and maintenance",1869355528.96917,0.376789809792767
"373",371,"812100","Personal care services",34000,0,6268,33025,632799304,941937903.573493,2089328742.74448,71770.6250681666,1150220342.00246,0.514584251601027,0.330304391964984,3482304110.94382,2235242019.98756,2116936520.20704,81452300.9667671,70444862.9115757,946142024.30265,836628790.935228,0,3482304110.94382,0.0206100968731057,0.599984572334839,0.270492717914345,0.607912592571725,0.0202293828072594,0.240251501385522,"812100","Personal care services",1683429470.73602,0.931637462721249
"374",372,"812200","Death care services",34000,0,590,3524,172767551,257168906.106234,570430795.097514,7658.43096866674,314034402.91734,0.703824587831618,0.460342656959877,682175327.811757,446182768.187787,422567484.065576,31085180.2237544,26884338.8517342,94068918.5383239,83180710.2525738,0,682175327.811757,0.0112264848293957,0.836193822675043,0.376983592958669,0.619441171261739,0.0394097202811075,0.12193450402171,"812200","Death care services",512476750.48,0.921617911193338
"375",373,"812300","Dry-cleaning and laundry services",34000,0,1718,10337,271778946,404549892.853001,897339108.878983,22464.5859600193,494004450.133196,0.851851851851852,0.533001912045889,926834292.651964,579918267.547665,549224714.070865,32593643.6476476,28188949.0081328,48772980.6591472,43127647.6375147,0,926834292.651964,0.0242379745097056,0.968176421603277,0.436485676091523,0.592581347523687,0.0304142274747682,0.0465322096726837,"812300","Dry-cleaning and laundry services",853217155.547243,0.91533849300935
"376",374,"812900","Other personal services",34000,0,1030,7934,171072848,254646297.467272,564835353.27902,17242.3357847338,310953992.032039,0.377694830112328,0.225107595068299,1381357176.94329,823294276.862512,779719469.293709,31579372.9104164,27311746.4958474,453644083.89313,401136078.594713,0,1381357176.94329,0.0124821704860493,0.408898844344449,0.184345006286326,0.564458984474311,0.0197716759660117,0.290392727739223,"812900","Other personal services",1702461674.99075,0.81138811947164
"377",375,"813100","Religious organizations",34000,0,615,3781,104320401,274492799.666455,280528205.795921,8216.94877767564,189620068.412803,0.633201098565761,0.186905665718734,1014522848.64469,299462633.343979,283612861.28952,0,0,104028885.953617,91987839.9248371,0,1014522848.64469,0.00809932352795475,0.276512457231181,0.270563447667197,0.27955295602105,0,0.0906710381611653,"813100","Religious organizations",2183536388.39,0.464623742493587
"378",376,"813A00","Grantmaking, giving, and social advocacy organizations",34000,0,788,5639,259295869,682271620.330104,697273056.8862,12254.7934824948,471314334.949089,0.772946693331494,0.554464506554539,850035176.963539,609763052.245772,577489892.561689,11310056.5124832,9781619.07137684,119830845.232613,105960767.610549,0,850035176.963539,0.0144168074623346,0.820287296082229,0.802639277550004,0.679371758030738,0.0115073109166121,0.124654567813367,"813A00","Grantmaking, giving, and social advocacy organizations",1138891967.91216,0.746370332668023
"379",377,"813B00","Civic, social, professional, and similar organizations",34000,0,2623,24851,930025219,2447126580.00344,2500932737.31788,54006.7162322183,1690478985.52856,0.893778185580696,0.72082880670099,2345187886.24078,1891385371.45012,1791279302.55642,111030431.361237,96025814.1687935,79207536.073449,70039490.3047776,0,2345187886.24078,0.0230287375050314,1.06641039380719,1.04346717564112,0.763810572733151,0.0409458938160892,0.02986519362295,"813B00","Civic, social, professional, and similar organizations",2041062748.12792,0.917197526777271
"380",378,"814000","Private households",34000,0,5291,6230,134071368,598417000,598366000,13539.1671211106,243697510.061892,1,1,243697510.061892,243697510.061892,230799239.778256,0,0,0,0,0,243697510.061892,0.0555572648964368,2.45536361798704,2.45557289382243,0.947072621791005,0,0,"814000","Private households",512335463.33,0.475660046013493
"381",379,"S00500","Federal general government (defense)",34000,0,302,12477,1095650764,1940411344.39983,1940241153.28142,18836.2321522363,1975411297.19125,0.608113205838949,0.367720590382201,5372044288.13206,3248426901.80686,2139222850.8887,0,NA,838333185.030836,435674771.835933,0,5372044288.13206,0.0035063434219724,0.361173707664288,0.361205388549494,0.398213926794065,NA,0.081100368587509,"S00500","Federal general government (defense)",14865442714.96,0.361378022245234
